,FightID,URL,FighterID_1,FighterID_2,Result_1,Result_2
658,279769,https://ufc.ru/event/ufc-249#975,391841,439691,ПОБЕДА,Loss
659,751172,https://ufc.ru/event/ufc-fight-night-march-14-2020#966,714397,930495,Loss,ПОБЕДА
660,520585,https://ufc.ru/event/ufc-fight-night-march-14-2020#966,184561,524657,Loss,ПОБЕДА
661,391599,https://ufc.ru/event/ufc-fight-night-march-14-2020#966,171190,210217,ПОБЕДА,Loss
662,516655,https://ufc.ru/event/ufc-fight-night-march-14-2020#966,551273,916337,Loss,ПОБЕДА
663,967877,https://ufc.ru/event/ufc-fight-night-march-14-2020#966,939460,661756,ПОБЕДА,Loss
664,754062,https://ufc.ru/event/ufc-248#964,506413,605412,ПОБЕДА,
665,201690,https://ufc.ru/event/ufc-248#964,920089,796549,,
666,282344,https://ufc.ru/event/ufc-248#964,472241,520698,,
667,539368,https://ufc.ru/event/ufc-248#964,540032,826697,,
668,490091,https://ufc.ru/event/ufc-248#964,407038,314439,,
669,562042,https://ufc.ru/event/ufc-fight-night-norfolk-february-29-2020#961,409540,112665,,
670,713906,https://ufc.ru/event/ufc-fight-night-norfolk-february-29-2020#961,214561,900521,,
671,659833,https://ufc.ru/event/ufc-fight-night-norfolk-february-29-2020#961,104925,181872,,
672,941546,https://ufc.ru/event/ufc-fight-night-norfolk-february-29-2020#961,897235,176275,,
673,863752,https://ufc.ru/event/ufc-fight-night-norfolk-february-29-2020#961,997631,907843,,
674,746722,https://ufc.ru/event/ufc-fight-night-february-23-2020#957,232373,668754,,
675,377301,https://ufc.ru/event/ufc-fight-night-february-23-2020#957,143429,605161,,
676,802277,https://ufc.ru/event/ufc-fight-night-february-23-2020#957,988519,115057,,
677,951677,https://ufc.ru/event/ufc-fight-night-february-15-2020#960,479872,949913,,ПОБЕДА
678,666444,https://ufc.ru/event/ufc-fight-night-february-15-2020#960,180020,324846,ПОБЕДА,Loss
679,774434,https://ufc.ru/event/ufc-fight-night-february-15-2020#960,785655,688888,,
680,693430,https://ufc.ru/event/ufc-fight-night-february-15-2020#960,836160,602455,ПОБЕДА,Loss
681,389095,https://ufc.ru/event/ufc-fight-night-february-15-2020#960,785674,799570,,
682,923846,https://ufc.ru/event/ufc-fight-night-february-15-2020#960,715510,231722,,
683,614567,https://ufc.ru/event/ufc-247#958,244352,764144,ПОБЕДА,Loss
684,385210,https://ufc.ru/event/ufc-247#958,273630,538483,ПОБЕДА,Loss
685,361497,https://ufc.ru/event/ufc-247#958,175759,929159,Loss,ПОБЕДА
686,185317,https://ufc.ru/event/ufc-247#958,508266,425233,ПОБЕДА,Loss
687,467874,https://ufc.ru/event/ufc-fight-night-raleigh-january-25-blaydes-jds#956,275312,289312,,
688,265218,https://ufc.ru/event/ufc-fight-night-raleigh-january-25-blaydes-jds#956,739662,458748,,
689,985732,https://ufc.ru/event/ufc-fight-night-raleigh-january-25-blaydes-jds#956,538956,739567,,
690,504898,https://ufc.ru/event/ufc-fight-night-raleigh-january-25-blaydes-jds#956,158300,785625,,
691,581319,https://ufc.ru/event/ufc-fight-night-raleigh-january-25-blaydes-jds#956,721769,653805,,
692,875747,https://ufc.ru/event/ufc-246#963,158936,742152,,
693,800724,https://ufc.ru/event/ufc-246#963,918878,646386,,
694,530229,https://ufc.ru/event/ufc-246#963,169979,138162,,
695,661065,https://ufc.ru/event/ufc-246#963,987363,159555,,
696,393378,https://ufc.ru/event/ufc-246#963,462053,412748,,
697,180505,https://ufc.ru/event/ufc-fight-night-december-21-2019#955,931594,611734,,
698,220436,https://ufc.ru/event/ufc-fight-night-december-21-2019#955,682183,885048,,
699,605944,https://ufc.ru/event/ufc-fight-night-december-21-2019#955,924623,862941,,
700,707584,https://ufc.ru/event/ufc-fight-night-december-21-2019#955,713360,120065,,
701,550454,https://ufc.ru/event/ufc-fight-night-december-21-2019#955,629036,403706,,
702,240903,https://ufc.ru/event/ufc-245#953,735031,278585,,
703,119878,https://ufc.ru/event/ufc-245#953,878769,787422,,
704,669526,https://ufc.ru/event/ufc-245#953,617464,251316,,
705,784082,https://ufc.ru/event/ufc-245#953,532029,249942,,
706,587257,https://ufc.ru/event/ufc-245#953,459345,106070,,
707,711356,https://ufc.ru/event/ufc-fight-night-december-7-2019#950,381842,971624,,
708,559230,https://ufc.ru/event/ufc-fight-night-december-7-2019#950,869809,453430,,
709,688132,https://ufc.ru/event/ufc-fight-night-december-7-2019#950,771502,786980,,
710,448266,https://ufc.ru/event/ufc-fight-night-december-7-2019#950,239824,203228,,
711,606140,https://ufc.ru/event/ufc-fight-night-december-7-2019#950,384757,166681,,
712,475879,https://ufc.ru/event/ufc-fight-night-december-7-2019#950,858884,477056,,
713,499651,https://ufc.ru/event/ufc-fight-night-november-16-2019#954,949913,952174,,
714,400135,https://ufc.ru/event/ufc-fight-night-november-16-2019#954,143482,485902,,
715,949990,https://ufc.ru/event/ufc-fight-night-november-16-2019#954,930495,662879,,
716,360634,https://ufc.ru/event/ufc-fight-night-november-16-2019#954,751898,503221,,
717,124912,https://ufc.ru/event/ufc-fight-night-november-9-2019#952,527692,119733,,
718,341232,https://ufc.ru/event/ufc-fight-night-november-9-2019#952,121545,391841,,
719,882595,https://ufc.ru/event/ufc-fight-night-november-9-2019#952,302047,680312,,
720,188894,https://ufc.ru/event/ufc-fight-night-november-9-2019#952,484227,561705,,
721,955209,https://ufc.ru/event/ufc-fight-night-november-9-2019#952,866123,789360,,
722,791795,https://ufc.ru/event/ufc-244#949,968371,924770,ПОБЕДА,Loss
723,193317,https://ufc.ru/event/ufc-244#949,900677,718593,,
724,834023,https://ufc.ru/event/ufc-244#949,403349,749189,,
725,234128,https://ufc.ru/event/ufc-244#949,508266,138834,,
726,691336,https://ufc.ru/event/ufc-244#949,714397,704768,,
727,702124,https://ufc.ru/event/ufc-fight-night-october-26-2019#951,150452,326599,,
728,211164,https://ufc.ru/event/ufc-fight-night-october-26-2019#951,584952,472241,,
729,274475,https://ufc.ru/event/ufc-fight-night-october-26-2019#951,239682,142965,,
730,913828,https://ufc.ru/event/ufc-fight-night-october-26-2019#951,578002,311569,,
731,282058,https://ufc.ru/event/ufc-fight-night-october-18-2019#948,764144,236428,,
732,326672,https://ufc.ru/event/ufc-fight-night-october-18-2019#948,630605,535458,,
733,871574,https://ufc.ru/event/ufc-fight-night-october-18-2019#948,254219,131436,,
734,123784,https://ufc.ru/event/ufc-fight-night-october-18-2019#948,920784,731790,,
735,354289,https://ufc.ru/event/ufc-fight-night-october-18-2019#948,112966,939267,,
736,491362,https://ufc.ru/event/ufc-fight-night-october-12-2019#947,796549,746639,,
737,765774,https://ufc.ru/event/ufc-fight-night-october-12-2019#947,476884,107143,,
738,260418,https://ufc.ru/event/ufc-fight-night-october-12-2019#947,287088,644106,,
739,542591,https://ufc.ru/event/ufc-fight-night-october-12-2019#947,916689,657004,,
740,142096,https://ufc.ru/event/ufc-243#946,284743,506413,,
741,996055,https://ufc.ru/event/ufc-243#946,352840,668754,,
742,871476,https://ufc.ru/event/ufc-243#946,621568,484496,,
743,858135,https://ufc.ru/event/ufc-243#946,472703,312385,,
744,713583,https://ufc.ru/event/ufc-fight-night-september-28-2019#945,249883,950388,,
745,653237,https://ufc.ru/event/ufc-fight-night-september-28-2019#945,451529,145098,,
746,240288,https://ufc.ru/event/ufc-fight-night-september-28-2019#945,388046,524657,,
747,310911,https://ufc.ru/event/ufc-fight-night-september-28-2019#945,104925,287552,,
748,304598,https://ufc.ru/event/ufc-fight-night-september-28-2019#945,605161,655880,,
749,526256,https://ufc.ru/event/ufc-fight-night-september-28-2019#945,382983,407038,,
750,937258,https://ufc.ru/event/ufc-fight-night-septemer-21-2019#944,630605,535458,,
751,331299,https://ufc.ru/event/ufc-fight-night-septemer-21-2019#944,241658,774419,,
752,279751,https://ufc.ru/event/ufc-fight-night-septemer-21-2019#944,401499,782659,,
753,842558,https://ufc.ru/event/ufc-fight-night-septemer-21-2019#944,346614,686168,,
754,370357,https://ufc.ru/event/ufc-fight-night-septemer-21-2019#944,625305,385067,,
755,850415,https://ufc.ru/event/ufc-fight-night-september-14-2019#940,742152,847318,,
756,809065,https://ufc.ru/event/ufc-fight-night-september-14-2019#940,758412,916337,,
757,325829,https://ufc.ru/event/ufc-fight-night-september-14-2019#940,526884,802168,,
758,371129,https://ufc.ru/event/ufc-fight-night-september-14-2019#940,324846,626322,,
759,644052,https://ufc.ru/event/ufc-fight-night-september-14-2019#940,386870,843342,,
760,532023,https://ufc.ru/event/ufc-fight-night-september-14-2019#940,766747,143429,,
761,960382,https://ufc.ru/event/ufc-242#936,943878,824666,,
762,840395,https://ufc.ru/event/ufc-242#936,744312,232373,,
763,164370,https://ufc.ru/event/ufc-242#936,310571,748949,,
764,814671,https://ufc.ru/event/ufc-242#936,275312,878851,,
765,524811,https://ufc.ru/event/ufc-242#936,565595,412748,,
766,674162,https://ufc.ru/event/ufc-fight-night-august-31-2019#938,892540,920089,,
767,661245,https://ufc.ru/event/ufc-fight-night-august-31-2019#938,826697,814332,,
768,373404,https://ufc.ru/event/ufc-fight-night-august-31-2019#938,258704,971070,,
769,459974,https://ufc.ru/event/ufc-fight-night-august-31-2019#938,320058,193910,,
770,596584,https://ufc.ru/event/ufc-241#926,675919,683070,,
771,390787,https://ufc.ru/event/ufc-241#926,462053,924770,,
772,576192,https://ufc.ru/event/ufc-241#926,605412,302310,,
773,150928,https://ufc.ru/event/ufc-241#926,820740,492149,,
774,849628,https://ufc.ru/event/ufc-241#926,881345,910898,,
775,298180,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,273630,962626,,
776,194375,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,749189,713722,,
777,931510,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,560556,560546,,
778,445613,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,682183,425233,,
779,845638,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,160600,619380,,
780,221660,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,610204,910824,,
781,868762,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,524657,299409,,
782,902504,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,239682,218356,,
783,297555,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,885969,869809,,
784,890092,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,785674,872088,,
785,795442,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,602455,818447,,
786,272948,https://ufc.ru/event/ufc-fight-night-august-10-2019#937,588123,312255,,
787,531262,https://ufc.ru/event/ufc-fight-night-august-03-2019#939,278585,468916,,
788,113062,https://ufc.ru/event/ufc-fight-night-august-03-2019#939,141660,161746,,
789,394083,https://ufc.ru/event/ufc-fight-night-august-03-2019#939,837491,922930,,
790,472791,https://ufc.ru/event/ufc-fight-night-august-03-2019#939,272323,657004,,
791,186618,https://ufc.ru/event/ufc-fight-night-august-03-2019#939,653805,247628,,
792,907233,https://ufc.ru/event/ufc-240#935,878769,931594,ПОБЕДА,
793,141708,https://ufc.ru/event/ufc-240#935,266811,214561,,
794,781036,https://ufc.ru/event/ufc-240#935,160131,476884,,
795,235119,https://ufc.ru/event/ufc-240#935,854764,860217,,
796,213796,https://ufc.ru/event/ufc-fight-night-july-20-2019#930,739662,994529,,
797,970415,https://ufc.ru/event/ufc-fight-night-july-20-2019#930,169979,937221,,
798,133345,https://ufc.ru/event/ufc-fight-night-july-20-2019#930,391841,233466,,
799,273381,https://ufc.ru/event/ufc-fight-night-july-20-2019#930,107143,668754,,
800,674359,https://ufc.ru/event/ufc-fight-night-july-20-2019#930,385223,939460,,
801,173424,https://ufc.ru/event/ufc-fight-night-july-20-2019#930,537037,786980,,
802,124461,https://ufc.ru/event/ufc-fight-night-july-13-2019#925,251316,239824,,
803,854256,https://ufc.ru/event/ufc-fight-night-july-13-2019#925,106070,477056,,
804,107862,https://ufc.ru/event/ufc-fight-night-july-13-2019#925,433516,175759,,
805,326854,https://ufc.ru/event/ufc-fight-night-july-13-2019#925,960782,503221,,
806,470640,https://ufc.ru/event/ufc-fight-night-july-13-2019#925,387433,720692,,
807,499103,https://ufc.ru/event/ufc-239#924,244352,364709,,
808,190858,https://ufc.ru/event/ufc-239#924,617464,918878,,
809,644809,https://ufc.ru/event/ufc-239#924,949913,594655,,
810,621849,https://ufc.ru/event/ufc-239#924,180020,458748,,
811,527209,https://ufc.ru/event/ufc-fight-night-june-29-2019-minneapolis#923,286818,289312,,
812,178952,https://ufc.ru/event/ufc-fight-night-june-29-2019-minneapolis#923,597547,409540,,
813,226659,https://ufc.ru/event/ufc-fight-night-june-29-2019-minneapolis#923,184561,561705,,
814,461023,https://ufc.ru/event/ufc-fight-night-june-29-2019-minneapolis#923,873984,202707,,
815,734336,https://ufc.ru/event/ufc-fight-night-june-29-2019-minneapolis#923,672903,630329,,
816,549392,https://ufc.ru/event/ufc-fight-night-june-29-2019-minneapolis#923,944152,485902,,
817,144659,https://ufc.ru/event/ufc-fight-night-greenville#922,171190,611734,,
818,429585,https://ufc.ru/event/ufc-fight-night-greenville#922,172441,677072,,
819,438977,https://ufc.ru/event/ufc-fight-night-greenville#922,308016,785655,,
820,764431,https://ufc.ru/event/ufc-fight-night-greenville#922,229726,348924,,
821,565383,https://ufc.ru/event/ufc-238#919,605628,532029,,
822,553973,https://ufc.ru/event/ufc-238#919,273630,423623,,
823,799835,https://ufc.ru/event/ufc-238#919,182506,742152,,
824,872188,https://ufc.ru/event/ufc-238#919,633955,459345,,
825,852083,https://ufc.ru/event/ufc-238#919,621568,138834,,
826,212433,https://ufc.ru/event/ufc-fight-night-stokgolm#921,700605,364213,Loss,ПОБЕДА
827,162594,https://ufc.ru/event/ufc-fight-night-stokgolm#921,184062,885048,Loss,ПОБЕДА
828,780747,https://ufc.ru/event/ufc-fight-night-stokgolm#921,786773,846406,ПОБЕДА,Loss
829,395794,https://ufc.ru/event/ufc-fight-night-stokgolm#921,210217,220826,Loss,ПОБЕДА
830,234413,https://ufc.ru/event/ufc-fight-night-rochester#920,739662,714397,ПОБЕДА,Loss
831,649561,https://ufc.ru/event/ufc-fight-night-rochester#920,843342,910898,Loss,ПОБЕДА
832,332094,https://ufc.ru/event/ufc-fight-night-rochester#920,897235,214561,Loss,ПОБЕДА
833,128172,https://ufc.ru/event/ufc-fight-night-rochester#920,930495,631214,ПОБЕДА,Loss
834,717833,https://ufc.ru/event/ufc-237#918,515600,892540,Loss,ПОБЕДА
835,876166,https://ufc.ru/event/ufc-237#918,950388,788198,ПОБЕДА,Loss
836,445475,https://ufc.ru/event/ufc-237#918,249942,787422,Loss,ПОБЕДА
837,930319,https://ufc.ru/event/ufc-237#918,154597,311569,Loss,ПОБЕДА
838,139208,https://ufc.ru/event/ufc-237#918,346614,763794,ПОБЕДА,Loss
839,573220,https://ufc.ru/event/ufc-fight-night-may-04-2019#917,352840,742152,Loss,ПОБЕДА
840,658749,https://ufc.ru/event/ufc-fight-night-may-04-2019#917,881345,993381,,
841,560689,https://ufc.ru/event/ufc-fight-night-may-04-2019#917,324140,703204,Loss,ПОБЕДА
842,819851,https://ufc.ru/event/ufc-fight-night-may-04-2019#917,264280,929680,,
843,998552,https://ufc.ru/event/ufc-fight-night-may-04-2019#917,937221,484496,ПОБЕДА,Loss
844,790350,https://ufc.ru/event/ufc-fight-night-april-27-2019#916,952174,249883,,
845,907041,https://ufc.ru/event/ufc-fight-night-april-27-2019#916,391841,835413,,
846,417279,https://ufc.ru/event/ufc-fight-night-april-27-2019#916,407038,713722,,
847,786201,https://ufc.ru/event/ufc-fight-night-april-27-2019#916,758412,104925,,
848,781289,https://ufc.ru/event/ufc-fight-night-april-27-2019#916,224486,804578,,
849,210712,https://ufc.ru/event/ufc-fight-night-april-27-2019#916,873984,842917,,
850,766842,https://ufc.ru/event/ufc-fight-night-april-20-2019#915,381842,169979,ПОБЕДА,
851,322393,https://ufc.ru/event/ufc-fight-night-april-20-2019#915,310571,860217,ПОБЕДА,Loss
852,716862,https://ufc.ru/event/ufc-fight-night-april-20-2019#915,425108,965947,ПОБЕДА,Loss
853,774891,https://ufc.ru/event/ufc-fight-night-april-20-2019#915,239240,838275,ПОБЕДА,Loss
854,217652,https://ufc.ru/event/ufc-236#914,878769,824666,,ПОБЕДА
855,367751,https://ufc.ru/event/ufc-236#914,900677,506413,,ПОБЕДА
856,737111,https://ufc.ru/event/ufc-236#914,916689,287552,,
857,999950,https://ufc.ru/event/ufc-236#914,978176,780701,Loss,ПОБЕДА
858,663631,https://ufc.ru/event/ufc-236#914,655880,916337,,
859,621178,https://ufc.ru/event/ufc-fight-night-march-30-2019#913,744312,847318,Loss,ПОБЕДА
860,105935,https://ufc.ru/event/ufc-fight-night-march-30-2019#913,341958,249883,Loss,ПОБЕДА
861,325488,https://ufc.ru/event/ufc-fight-night-march-30-2019#913,433516,150452,ПОБЕДА,Loss
862,735463,https://ufc.ru/event/ufc-fight-night-march-30-2019#913,988519,746639,Loss,ПОБЕДА
863,189828,https://ufc.ru/event/ufc-fight-night-march-30-2019#913,247628,485902,Loss,ПОБЕДА
864,171343,https://ufc.ru/event/ufc-fight-night-march-30-2019#913,492149,361477,ПОБЕДА,Loss
865,776862,https://ufc.ru/event/ufc-fight-night-march-23-2019#912,403349,462053,Loss,ПОБЕДА
866,559558,https://ufc.ru/event/ufc-fight-night-march-23-2019#912,275312,601984,ПОБЕДА,Loss
867,221386,https://ufc.ru/event/ufc-fight-night-march-23-2019#912,661756,682080,ПОБЕДА,Loss
868,343084,https://ufc.ru/event/ufc-fight-night-march-23-2019#912,597547,112665,ПОБЕДА,Loss
869,396483,https://ufc.ru/event/ufc-fight-night-march-23-2019#912,644106,385067,ПОБЕДА,Loss
870,414838,https://ufc.ru/event/ufc-fight-night-march-23-2019#912,920784,330490,ПОБЕДА,Loss
871,382325,https://ufc.ru/event/ufc-fight-night-london-2019#911,718593,968371,Loss,ПОБЕДА
872,966205,https://ufc.ru/event/ufc-fight-night-london-2019#911,994529,388046,ПОБЕДА,Loss
873,426693,https://ufc.ru/event/ufc-fight-night-london-2019#911,682183,764144,Loss,ПОБЕДА
874,344461,https://ufc.ru/event/ufc-fight-night-london-2019#911,227670,334879,ПОБЕДА,Loss
875,722994,https://ufc.ru/event/ufc-fight-night-london-2019#911,796232,371366,Loss,ПОБЕДА
876,531354,https://ufc.ru/event/ufc-fight-night-london-2019#911,190783,684515,ПОБЕДА,Loss
877,734562,https://ufc.ru/event/ufc-fight-night-march-9-2019#910,508266,289312,Loss,ПОБЕДА
878,120322,https://ufc.ru/event/ufc-fight-night-march-9-2019#910,814332,606314,ПОБЕДА,Loss
879,299381,https://ufc.ru/event/ufc-fight-night-march-9-2019#910,448969,476884,Loss,ПОБЕДА
880,718889,https://ufc.ru/event/ufc-fight-night-march-9-2019#910,138834,786980,ПОБЕДА,Loss
881,614633,https://ufc.ru/event/ufc-fight-night-march-9-2019#910,472241,672903,ПОБЕДА,Loss
882,195656,https://ufc.ru/event/ufc-fight-night-march-9-2019#910,661893,374620,Loss,ПОБЕДА
883,929689,https://ufc.ru/event/ufc-235#908,244352,364213,,
884,821395,https://ufc.ru/event/ufc-235#908,703860,735031,,
885,821189,https://ufc.ru/event/ufc-235#908,885969,920089,,
886,898491,https://ufc.ru/event/ufc-235#908,492191,924729,,
887,190756,https://ufc.ru/event/ufc-fight-night-czech-republic-2019#909,949913,364709,,
888,191449,https://ufc.ru/event/ufc-fight-night-czech-republic-2019#909,771502,270098,,
889,191903,https://ufc.ru/event/ufc-fight-night-czech-republic-2019#909,969292,605161,,
890,857352,https://ufc.ru/event/ufc-fight-night-czech-republic-2019#909,962626,599886,,
891,645754,https://ufc.ru/event/ufc-fight-night-czech-republic-2019#909,837910,459345,,
892,240163,https://ufc.ru/event/ufc-fight-night-czech-republic-2019#909,181872,789360,,
893,825978,https://ufc.ru/event/ufc-fight-night-phoenix-2019#907,286818,937250,,
894,123402,https://ufc.ru/event/ufc-fight-night-phoenix-2019#907,107143,232373,,
895,295472,https://ufc.ru/event/ufc-fight-night-phoenix-2019#907,146885,453430,,
896,969532,https://ufc.ru/event/ufc-fight-night-phoenix-2019#907,749189,172441,ПОБЕДА,Loss
897,570052,https://ufc.ru/event/ufc-fight-night-phoenix-2019#907,754452,870150,,
898,688345,https://ufc.ru/event/ufc-234#905,506413,788198,,
899,936518,https://ufc.ru/event/ufc-234#905,715510,969463,,
900,112222,https://ufc.ru/event/ufc-234#905,410209,477056,,
901,680736,https://ufc.ru/event/ufc-234#905,785655,667294,,
902,416753,https://ufc.ru/event/ufc-234#905,143429,458953,,
903,528066,https://ufc.ru/event/ufc-fight-night-brazil-2019#906,322777,532029,Loss,ПОБЕДА
904,137694,https://ufc.ru/event/ufc-fight-night-brazil-2019#906,249942,171190,ПОБЕДА,Loss
905,466907,https://ufc.ru/event/ufc-fight-night-brazil-2019#906,184561,455188,ПОБЕДА,Loss
906,484776,https://ufc.ru/event/ufc-fight-night-brazil-2019#906,930495,202411,ПОБЕДА,Loss
907,625219,https://ufc.ru/event/ufc-fight-night-brazil-2019#906,551273,185353,ПОБЕДА,Loss
908,177298,https://ufc.ru/event/ufc-fight-night-brazil-2019#906,566193,355589,ПОБЕДА,Loss
909,450645,https://ufc.ru/event/ufc-fight-night-brooklyn-jan-19-2019#903,605628,109038,ПОБЕДА,Loss
910,497893,https://ufc.ru/event/ufc-fight-night-brooklyn-jan-19-2019#903,391841,451943,Loss,ПОБЕДА
911,528278,https://ufc.ru/event/ufc-fight-night-brooklyn-jan-19-2019#903,704768,231722,ПОБЕДА,Loss
912,273221,https://ufc.ru/event/ufc-fight-night-brooklyn-jan-19-2019#903,409540,444079,ПОБЕДА,Loss
913,214122,https://ufc.ru/event/ufc-fight-night-brooklyn-jan-19-2019#903,807919,890780,ПОБЕДА,Loss
914,748579,https://ufc.ru/event/ufc-fight-night-brooklyn-jan-19-2019#903,758412,960782,ПОБЕДА,Loss
915,334265,https://ufc.ru/event/ufc-232#902,244352,700605,ПОБЕДА,Loss
916,878677,https://ufc.ru/event/ufc-232#902,266811,617464,Loss,ПОБЕДА
917,957310,https://ufc.ru/event/ufc-232#902,245706,458748,Loss,ПОБЕДА
918,203923,https://ufc.ru/event/ufc-232#902,425233,479872,Loss,ПОБЕДА
919,412290,https://ufc.ru/event/ufc-232#902,600602,787422,Loss,ПОБЕДА
920,425639,https://ufc.ru/event/ufc-milwaukee-2018#896,714397,352840,Loss,ПОБЕДА
921,795432,https://ufc.ru/event/ufc-milwaukee-2018#896,744312,668754,ПОБЕДА,Loss
922,521695,https://ufc.ru/event/ufc-milwaukee-2018#896,858884,636750,ПОБЕДА,Loss
923,985566,https://ufc.ru/event/ufc-milwaukee-2018#896,141660,930495,Loss,ПОБЕДА
924,691535,https://ufc.ru/event/ufc-231#893,878769,689160,ПОБЕДА,Loss
925,637917,https://ufc.ru/event/ufc-231#893,273630,796549,ПОБЕДА,Loss
926,962962,https://ufc.ru/event/ufc-231#893,407038,388046,Loss,ПОБЕДА
927,638065,https://ufc.ru/event/ufc-231#893,570262,619166,ПОБЕДА,Loss
928,856972,https://ufc.ru/event/ufc-231#893,184062,364709,Loss,ПОБЕДА
929,145463,https://ufc.ru/event/ufc-australia-2018#901,289312,621568,ПОБЕДА,Loss
930,878523,https://ufc.ru/event/ufc-australia-2018#901,143482,564748,ПОБЕДА,Loss
931,643516,https://ufc.ru/event/ufc-australia-2018#901,350676,601984,Loss,ПОБЕДА
932,493643,https://ufc.ru/event/ufc-australia-2018#901,568758,561705,Loss,ПОБЕДА
933,803946,https://ufc.ru/event/ufc-australia-2018#901,143429,485902,ПОБЕДА,Loss
934,505873,https://ufc.ru/event/tuf-28-finale-2018#894,739662,735031,Loss,ПОБЕДА
935,603436,https://ufc.ru/event/tuf-28-finale-2018#894,322787,294892,Loss,ПОБЕДА
936,134468,https://ufc.ru/event/tuf-28-finale-2018#894,924729,329546,ПОБЕДА,Loss
937,253177,https://ufc.ru/event/tuf-28-finale-2018#894,939267,135342,Loss,ПОБЕДА
938,925499,https://ufc.ru/event/tuf-28-finale-2018#894,391069,838275,Loss,ПОБЕДА
939,160071,https://ufc.ru/event/ufc-china-2018#897,275312,286818,Loss,ПОБЕДА
940,883958,https://ufc.ru/event/ufc-china-2018#897,381842,425108,ПОБЕДА,Loss
941,467194,https://ufc.ru/event/ufc-china-2018#897,826697,975784,ПОБЕДА,Loss
942,695668,https://ufc.ru/event/ufc-south-america-2018#898,540032,548836,Loss,ПОБЕДА
943,511737,https://ufc.ru/event/ufc-south-america-2018#898,227930,673068,,
944,865214,https://ufc.ru/event/ufc-south-america-2018#898,287552,551273,,ПОБЕДА
945,221576,https://ufc.ru/event/ufc-south-america-2018#898,720692,910898,,
946,308246,https://ufc.ru/event/ufc-south-america-2018#898,282661,783646,,
947,254924,https://ufc.ru/event/ufc-south-america-2018#898,453430,365630,,
948,466821,https://ufc.ru/event/ufc-denver-2018#892,611734,630605,Loss,ПОБЕДА
949,785374,https://ufc.ru/event/ufc-denver-2018#892,742152,713722,ПОБЕДА,Loss
950,522952,https://ufc.ru/event/ufc-denver-2018#892,646386,251316,Loss,ПОБЕДА
951,895541,https://ufc.ru/event/ufc-denver-2018#892,472241,162386,ПОБЕДА,Loss
952,210391,https://ufc.ru/event/ufc-denver-2018#892,920784,158300,ПОБЕДА,Loss
953,171478,https://ufc.ru/event/ufc-denver-2018#892,935597,644106,ПОБЕДА,Loss
954,150065,https://ufc.ru/event/ufc-230#891,675919,508266,ПОБЕДА,Loss
955,777632,https://ufc.ru/event/ufc-230#891,675919,508266,ПОБЕДА,Loss
956,279460,https://ufc.ru/event/ufc-230#891,236428,952174,Loss,ПОБЕДА
957,784913,https://ufc.ru/event/ufc-230#891,236428,952174,Loss,ПОБЕДА
958,522086,https://ufc.ru/event/ufc-230#891,341958,950388,Loss,ПОБЕДА
959,411155,https://ufc.ru/event/ufc-230#891,341958,950388,Loss,ПОБЕДА
960,680701,https://ufc.ru/event/ufc-230#891,960782,190783,ПОБЕДА,Loss
961,831626,https://ufc.ru/event/ufc-230#891,960782,190783,ПОБЕДА,Loss
962,356503,https://ufc.ru/event/ufc-230#891,881345,506413,Loss,ПОБЕДА
963,553440,https://ufc.ru/event/ufc-230#891,881345,506413,Loss,ПОБЕДА
964,609633,https://ufc.ru/event/ufc-moncton-2018#890,682183,364213,Loss,ПОБЕДА
965,925823,https://ufc.ru/event/ufc-moncton-2018#890,150452,646482,ПОБЕДА,Loss
966,664035,https://ufc.ru/event/ufc-moncton-2018#890,766747,861276,ПОБЕДА,Loss
967,985086,https://ufc.ru/event/ufc-moncton-2018#890,969292,680312,ПОБЕДА,Loss
968,346806,https://ufc.ru/event/ufc-moncton-2018#890,902240,913157,Loss,ПОБЕДА
969,851835,https://ufc.ru/event/ufc-229#887,943878,158936,ПОБЕДА,Loss
970,967469,https://ufc.ru/event/ufc-229#887,182506,462053,ПОБЕДА,Loss
971,953462,https://ufc.ru/event/ufc-229#887,655880,764144,Loss,ПОБЕДА
972,950256,https://ufc.ru/event/ufc-229#887,508266,121545,ПОБЕДА,Loss
973,735623,https://ufc.ru/event/ufc-229#887,746639,251657,ПОБЕДА,Loss
974,911690,https://ufc.ru/event/fight-night-sao-paulo-sept-22-2018#879,364709,916689,ПОБЕДА,Loss
975,138564,https://ufc.ru/event/fight-night-sao-paulo-sept-22-2018#879,458953,584590,Loss,ПОБЕДА
976,646021,https://ufc.ru/event/fight-night-sao-paulo-sept-22-2018#879,838898,626377,Loss,ПОБЕДА
977,747829,https://ufc.ru/event/fight-night-sao-paulo-sept-22-2018#879,713903,869809,,
